seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
6,ILP,3,6,16.0,0,0.012329000000000256,0.005831125000000048,True,True
7,3ag,3,6,30.0,2,0.00012600000000029254,0.00012795799999998358,True,True
7,ILP,3,6,28.0,2,0.0032449999999997203,0.0032467079999999315,True,True
8,3ag,3,6,19.0,1,0.00012599999999984846,0.00012691700000000417,True,True
8,ILP,3,6,17.0,0,0.005851999999999968,0.0038982089999999303,True,True
9,3ag,3,6,19.0,1,0.00011699999999992272,0.00011787500000004503,True,False
9,ILP,3,6,16.0,0,0.003449999999999953,0.003486832999999967,True,True
0,3ag,3,7,29.0,0,0.0002140000000001585,0.00021616700000004485,True,True
0,ILP,3,7,29.0,0,0.011454000000000075,0.005600666999999948,True,True
1,3ag,3,7,22.0,1,0.00011900000000020228,0.00012016700000005986,True,True
1,ILP,3,7,19.0,1,0.005489999999999995,0.0040275840000000285,True,True
2,3ag,3,7,27.0,1,0.00011699999999992272,0.0001174579999999592,True,True
2,ILP,3,7,29.0,0,0.02091200000000004,0.008453874999999944,True,True
3,3ag,3,7,22.0,0,0.00015799999999988046,0.00015866700000000122,True,True
3,ILP,3,7,17.0,0,0.003378999999999799,0.0033854159999999744,True,True
4,3ag,3,7,28.0,0,0.00014599999999997948,0.0001475420000000005,True,True
4,ILP,3,7,28.0,0,0.008954999999999824,0.005264791999999963,True,True
5,3ag,3,7,15.0,0,0.0002089999999999037,0.00021079099999998796,True,True
5,ILP,3,7,14.0,1,0.0034360000000002167,0.00344479200000003,True,True
6,3ag,3,7,19.0,0,0.00019199999999974793,0.000192666000000008,True,True
6,ILP,3,7,17.0,0,0.009768999999999917,0.005037999999999987,True,True
7,3ag,3,7,35.0,1,0.00023900000000010024,0.0002407080000000894,True,True
7,ILP,3,7,33.0,2,0.007728999999999875,0.0049772919999999665,True,True
8,3ag,3,7,22.0,1,0.00024399999999991095,0.0002447500000000158,True,True
8,ILP,3,7,20.0,0,0.0034370000000003564,0.00344566699999993,True,True
9,3ag,3,7,18.0,0,0.00019400000000002748,0.0001955000000000151,True,True
9,ILP,3,7,18.0,0,0.003287000000000262,0.003288957999999953,True,True
0,3ag,3,8,30.0,0,0.0002310000000003143,0.00023245799999993544,True,True
0,ILP,3,8,30.0,0,0.014313999999999716,0.006811916999999945,True,True
1,3ag,3,8,27.0,0,0.00019900000000028228,0.00020125000000004167,True,True
1,ILP,3,8,23.0,0,0.013722000000000012,0.006341249999999965,True,True
2,3ag,3,8,34.0,2,0.00020800000000020802,0.0002095830000000687,True,True
2,ILP,3,8,32.0,0,0.004036999999999846,0.004056083999999904,True,True
3,3ag,3,8,24.0,0,0.00022099999999980469,0.0002219589999999938,True,True
3,ILP,3,8,19.0,0,0.0037760000000002236,0.003778500000000018,True,True
4,3ag,3,8,31.0,0,0.00021800000000027353,0.00021920800000008178,True,True
4,ILP,3,8,31.0,0,0.003655000000000186,0.003657124999999928,True,True
5,3ag,3,8,16.0,0,0.00019700000000000273,0.00019862500000000782,True,True
5,ILP,3,8,15.0,1,0.003813999999999762,0.003823542000000013,True,True
6,3ag,3,8,22.0,1,0.0002309999999998702,0.00023204199999993236,True,True
6,ILP,3,8,20.0,0,0.010759000000000185,0.005704208000000044,True,True
7,3ag,3,8,36.0,0,0.0002990000000000492,0.0002987500000000143,True,True
7,ILP,3,8,34.0,2,0.00649299999999986,0.004589916999999999,True,True
8,3ag,3,8,23.0,2,0.00012699999999998823,0.00012820899999999025,True,True
8,ILP,3,8,24.0,0,0.026371000000000144,0.015099542000000077,True,True
9,3ag,3,8,26.0,0,0.0001610000000002998,0.00016220799999999702,True,True
9,ILP,3,8,22.0,0,0.004300999999999888,0.004331165999999942,True,True
0,3ag,3,9,31.0,0,0.00020800000000020802,0.00021008300000002755,True,True
0,ILP,3,9,29.0,0,0.007482999999999684,0.005475458000000044,True,True
1,3ag,3,9,28.0,0,0.00020299999999995322,0.00020458400000000765,True,True
1,ILP,3,9,25.0,0,0.029126000000000207,0.012775124999999998,True,True
2,3ag,3,9,36.0,0,0.00021899999999996922,0.00022104100000008842,True,True
2,ILP,3,9,35.0,1,0.0041400000000000325,0.004141708000000022,True,True
3,3ag,3,9,30.0,1,0.00015199999999992997,0.00015333299999997774,True,False
3,ILP,3,9,21.0,0,0.004632999999999665,0.00464841699999996,True,True
4,3ag,3,9,33.0,0,0.0002260000000000595,0.00022808399999996176,True,True
4,ILP,3,9,33.0,0,0.004148000000000263,0.004156916999999982,True,True
5,3ag,3,9,20.0,1,0.00015499999999990521,0.00015658299999998793,True,True
5,ILP,3,9,16.0,1,0.005098000000000269,0.004487291999999976,True,True
6,3ag,3,9,26.0,0,0.0002949999999999342,0.0002962920000000313,True,True
6,ILP,3,9,23.0,1,0.008018000000000303,0.00548583299999994,True,True
7,3ag,3,9,37.0,0,0.0003380000000001715,0.00033879199999997667,True,True
7,ILP,3,9,35.0,2,0.006925999999999988,0.0049332920000000335,True,True
8,3ag,3,9,29.0,0,0.00020200000000025753,0.0002033749999998946,True,True
8,ILP,3,9,29.0,0,0.02615400000000001,0.009351540999999908,True,True
9,3ag,3,9,29.0,1,0.0001980000000001425,0.0001998749999999605,True,True
9,ILP,3,9,23.0,0,0.004077999999999804,0.004085042000000039,True,True
0,3ag,3,10,32.0,0,0.00025999999999992696,0.0002611670000000066,True,True
0,ILP,3,10,32.0,0,0.007585999999999871,0.0056920830000000144,True,True
1,3ag,3,10,28.0,0,0.0002420000000000755,0.00024279199999999168,True,True
1,ILP,3,10,26.0,0,0.004511999999999627,0.004516999999999993,True,True
2,3ag,3,10,37.0,0,0.0002260000000000595,0.0002270829999999613,True,True
2,ILP,3,10,36.0,0,0.007041999999999771,0.005303292000000015,True,True
3,3ag,3,10,27.0,0,0.0002839999999997289,0.0002866670000000182,True,True
3,ILP,3,10,22.0,0,0.004685999999999968,0.004695499999999964,True,True
4,3ag,3,10,41.0,2,0.00023799999999996047,0.0002382499999999954,True,True
4,ILP,3,10,34.0,0,0.004357999999999862,0.00436104100000001,True,True
5,3ag,3,10,22.0,0,0.000248000000000026,0.0002490830000000388,True,True
5,ILP,3,10,19.0,0,0.004594000000000431,0.0046017919999999934,True,True
6,3ag,3,10,32.0,0,0.00030899999999967065,0.00031195799999994556,True,True
6,ILP,3,10,29.0,0,0.010397999999999907,0.00639041600000001,True,True
7,3ag,3,10,42.0,1,0.0002849999999998687,0.0002867080000000799,True,True
7,ILP,3,10,40.0,0,0.008941999999999783,0.005681500000000006,True,True
8,3ag,3,10,33.0,1,0.0002470000000003303,0.00025129199999995855,True,True
8,ILP,3,10,27.0,0,0.0047000000000001485,0.004709667000000084,True,True
9,3ag,3,10,29.0,1,0.00029199999999995896,0.00029333399999997845,True,False
9,ILP,3,10,25.0,0,0.004413,0.004417375000000057,True,True
0,3ag,3,20,57.0,0,0.0005530000000000257,0.0005542920000000118,True,True
0,ILP,3,20,56.0,0,0.016588000000000047,0.011212082999999984,True,True
1,3ag,3,20,57.0,0,0.0005950000000001232,0.0005967919999999571,True,True
1,ILP,3,20,55.0,0,0.02001199999999992,0.012079000000000062,True,True
2,3ag,3,20,68.0,0,0.0004949999999999122,0.0004962909999999265,True,True
2,ILP,3,20,67.0,0,0.040214000000000194,0.017260416999999917,True,True
3,3ag,3,20,51.0,0,0.0003329999999999167,0.00033379200000005493,True,True
3,ILP,3,20,44.0,0,0.008935999999999833,0.008939208000000032,True,True
4,3ag,3,20,65.0,0,0.0005230000000002732,0.0005249579999999643,True,True
4,ILP,3,20,60.0,0,0.08702100000000002,0.02947416699999994,True,True
5,3ag,3,20,47.0,0,0.000640000000000196,0.0006418329999999806,True,True
5,ILP,3,20,46.0,0,0.008842000000000017,0.00885520900000003,True,True
6,3ag,3,20,55.0,0,0.0006450000000000067,0.000648082999999966,True,True
6,ILP,3,20,51.0,0,0.015641000000000016,0.011077790999999948,True,True
