seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
3,ILP,30,20,20.0,200,1.0961690000000033,1.0875540420000007,True,True
4,ILP,30,20,20.0,200,2.360918000000005,1.489551917,True,True
5,ILP,30,20,20.0,200,1.082339999999995,1.0715211659999966,True,True
6,ILP,30,20,20.0,200,2.834442000000003,1.660957707999998,True,True
7,ILP,30,20,20.0,200,1.0852140000000006,1.0738114580000016,True,True
8,ILP,30,20,21.0,201,1.9747830000000022,1.5135718330000003,True,True
9,ILP,30,20,22.0,204,2.8864659999999986,1.7809644579999997,True,True
0,ILP,30,30,30.0,0,4.650912000000005,2.5438679999999962,True,True
1,ILP,30,30,32.0,0,333.368617,82.858129292,True,True
2,ILP,30,30,31.0,1,61.82947200000001,17.96352999999999,True,True
3,ILP,30,30,32.0,2,132.998407,47.676708082999994,True,True
4,ILP,30,30,31.0,0,75.95442400000002,22.327765833,True,True
5,ILP,30,30,30.0,0,8.73473100000001,5.239945709000011,True,True
6,ILP,30,30,31.0,1,44.57917299999997,13.638989165999988,True,True
7,ILP,30,30,31.0,0,159.41969599999993,53.857402917,True,True
8,ILP,30,30,33.0,3,743.4835360000001,217.25519216599997,True,True
9,ILP,30,30,34.0,9,671.2289229999999,208.19973074999996,True,True
0,ILP,30,40,40.0,11,14.641849999999977,6.330704875000038,True,True
1,ILP,30,40,42.0,22,101.36303099999986,27.31481150000002,True,True
2,ILP,30,40,41.0,16,18.998344999999972,8.361909459000003,True,True
3,ILP,30,40,41.0,17,3.3352199999999357,2.635077874999979,True,True
4,ILP,30,40,41.0,20,33.12663199999997,11.292736916999957,True,True
5,ILP,30,40,40.0,9,15.886825000000044,7.462714042000016,True,True
6,ILP,30,40,40.0,19,27.591035999999804,9.52754625,True,True
7,ILP,30,40,41.0,27,35.40792399999964,11.373965333000001,True,True
8,ILP,30,40,42.0,16,22.70121199999994,8.388408709000032,True,True
9,ILP,30,40,42.0,22,38.48169199999984,11.814543125,True,True
0,ILP,30,50,51.0,11,37.007780000000366,15.460762917000011,True,True
1,ILP,30,50,50.0,14,38.991573000000244,16.71739475000004,True,True
2,ILP,30,50,51.0,15,4.065049000000272,3.1953281249999463,True,True
3,ILP,30,50,51.0,17,18.45972699999993,8.180223458,True,True
4,ILP,30,50,51.0,16,152.64077499999985,49.27884129100005,True,True
5,ILP,30,50,51.0,19,57.4182380000002,19.859023417000003,True,True
6,ILP,30,50,50.0,14,32.07790700000032,11.15850762499997,True,True
7,ILP,30,50,51.0,12,33.712950999999975,13.2836575419999,True,True
8,ILP,30,50,52.0,18,22.863890999999967,11.17931666700008,True,True
9,ILP,30,50,52.0,14,4.252510999999686,3.300189875000001,True,True
0,ILP,30,60,62.0,0,98.15532099999973,33.460289500000044,True,True
1,ILP,30,60,61.0,0,529.8256959999999,190.79631874999984,True,True
2,ILP,30,60,61.0,1,57.20013499999959,19.569076750000022,True,True
3,ILP,30,60,61.0,0,5.083748999999898,3.839420958999881,True,True
4,ILP,30,60,61.0,6,23.77560799999992,8.324689208000109,True,True
5,ILP,30,60,61.0,1,20.488758999999845,10.79060574999994,True,True
6,ILP,30,60,60.0,0,76.1817530000003,26.621574167000063,True,True
7,ILP,30,60,62.0,0,577.1521469999998,199.02737712500016,True,True
8,ILP,30,60,63.0,3,23.563764999999876,10.80361241699984,True,True
9,ILP,30,60,62.0,1,32.05263599999944,15.779523791000202,True,True
0,ILP,30,70,72.0,1,111.46424200000001,32.25357220800015,True,True
1,ILP,30,70,70.0,0,79.96244900000056,21.09671845899993,True,True
2,ILP,30,70,71.0,4,81.48667300000034,22.948517917000117,True,True
3,ILP,30,70,71.0,2,70.54153399999996,25.786064457999828,True,True
4,ILP,30,70,72.0,5,89.26625400000012,26.551591291000022,True,True
5,ILP,30,70,71.0,2,86.97155400000065,27.02221137499987,True,True
6,ILP,30,70,70.0,1,91.4786039999999,31.693507959000044,True,True
7,ILP,30,70,71.0,1,67.25166999999965,14.390539125000032,True,True
8,ILP,30,70,73.0,1,98.64675499999976,23.529682749999893,True,True
9,ILP,30,70,73.0,0,76.17661599999974,19.230299750000086,True,True
0,ILP,30,80,82.0,4,115.17451400000027,28.273211707999963,True,True
1,ILP,30,80,80.0,1,101.27538499999991,23.763046874999873,True,True
2,ILP,30,80,81.0,0,77.58981700000004,19.49958345899995,True,True
3,ILP,30,80,81.0,3,164.89624300000014,42.300570332999996,True,True
4,ILP,30,80,81.0,3,105.90291700000034,26.752716125000006,True,True
5,ILP,30,80,81.0,2,133.26361300000008,37.26774479200003,True,True
6,ILP,30,80,80.0,2,97.77317200000016,24.00629420900009,True,True
7,ILP,30,80,83.0,2,108.08557100000053,27.707519707999836,True,True
8,ILP,30,80,84.0,2,120.00374099999954,28.275598916000035,True,True
9,ILP,30,80,83.0,3,116.6314140000004,31.422983333000047,True,True
0,ILP,30,90,92.0,0,58.27506499999981,15.585959666000008,True,True
1,ILP,30,90,90.0,0,235.841719,73.26080762500033,True,True
2,ILP,30,90,92.0,0,114.61706000000049,28.64696204200027,True,True
3,ILP,30,90,91.0,0,100.16740400000072,24.228404832999786,True,True
4,ILP,30,90,91.0,0,145.20812900000055,35.31554945899961,True,True
5,ILP,30,90,91.0,0,125.59987599999931,25.489735457999814,True,True
6,ILP,30,90,90.0,0,63.64714699999968,18.149983541999973,True,True
7,ILP,30,90,93.0,0,101.42718599999989,22.25325687500026,True,True
8,ILP,30,90,95.0,0,81.66357599999992,23.219405750000078,True,True
9,ILP,30,90,93.0,0,124.8349760000001,30.15964891700014,True,True
0,ILP,30,100,102.0,0,146.22967400000016,41.91850991699994,True,True
1,ILP,30,100,100.0,0,224.84201500000017,83.79142649999994,True,True
2,ILP,30,100,102.0,0,77.94108400000005,22.439908333999938,True,True
3,ILP,30,100,101.0,0,222.32421299999896,94.94188762500016,True,True
4,ILP,30,100,101.0,0,84.58101600000009,22.579563041000256,True,True
5,ILP,30,100,102.0,0,170.599701000001,53.43603558399991,True,True
6,ILP,30,100,100.0,1,345.8362710000001,134.77360508399988,True,True
7,ILP,30,100,103.0,1,216.77079199999935,70.46073124999975,True,True
8,ILP,30,100,105.0,0,196.30149100000017,84.79352462499992,True,True
9,ILP,30,100,104.0,0,68.22625799999878,18.946550667000338,True,True
0,ILP,30,150,153.0,0,157.03790899999876,39.12505541700011,True,True
1,ILP,30,150,152.0,0,93.51825500000086,30.209332040999925,True,True
2,ILP,30,150,153.0,0,164.98479099999895,41.83557983400033,True,True
3,ILP,30,150,151.0,0,162.2751129999997,37.84752474999959,True,True
4,ILP,30,150,152.0,0,135.82022099999995,40.852256541000315,True,True
5,ILP,30,150,155.0,0,169.83744599999955,43.72134441700018,True,True
6,ILP,30,150,151.0,0,94.44275700000071,29.642216707999978,True,True
7,ILP,30,150,153.0,0,167.1316740000002,44.288441624999905,True,True
8,ILP,30,150,156.0,0,167.065571000001,45.113036209000256,True,True
9,ILP,30,150,157.0,0,128.73070499999994,41.82488662500009,True,True
0,ILP,30,200,205.0,0,149.08173399999941,51.32656108400033,True,True
1,ILP,30,200,206.0,0,135.82956099999865,46.437035916999776,True,True
2,ILP,30,200,203.0,0,246.3371160000006,68.90873033400021,True,True
3,ILP,30,200,201.0,0,244.8358189999999,64.9904395829999,True,True
4,ILP,30,200,203.0,0,181.36756999999852,59.67089304199999,True,True
5,ILP,30,200,205.0,0,163.1473219999989,56.89735933400016,True,True
6,ILP,30,200,202.0,0,142.10384499999964,46.83806879099984,True,True
7,ILP,30,200,206.0,0,236.20815699999912,61.86117879199992,True,True
8,ILP,30,200,208.0,0,233.05896799999937,63.11233645900029,True,True
9,ILP,30,200,209.0,0,168.6878510000006,52.0925797079999,True,True
0,ILP,30,250,258.0,0,374.20107800000005,99.79734541699963,True,True
1,ILP,30,250,258.0,0,197.7679420000004,62.958594708999954,True,True
2,ILP,30,250,254.0,0,364.9679070000002,142.69474212500018,True,True
3,ILP,30,250,252.0,0,218.02700499999992,67.29993525000009,True,True
4,ILP,30,250,255.0,0,205.42482399999972,69.57444512500024,True,True
5,ILP,30,250,256.0,0,301.07085000000006,79.0564709170003,True,True
6,ILP,30,250,252.0,0,307.9043610000008,85.00779137500012,True,True
7,ILP,30,250,259.0,0,199.7015850000007,61.66003691700007,True,True
8,ILP,30,250,258.0,0,318.7740189999986,91.9698438330006,True,True
9,ILP,30,250,260.0,0,296.3250219999991,79.57679954099967,True,True
0,ILP,30,300,310.0,0,1003.9467290000011,424.58005058399976,True,True
1,ILP,30,300,310.0,0,334.53910800000085,92.46362387500085,True,True
2,ILP,30,300,304.0,0,244.96150000000125,77.94929983299971,True,True
3,ILP,30,300,303.0,0,346.09755700000096,90.3169438750001,True,True
4,ILP,30,300,308.0,0,395.4475889999994,114.1866707500003,True,True
5,ILP,30,300,306.0,0,358.02487799999653,98.38483866699971,True,True
6,ILP,30,300,303.0,0,401.2677709999989,139.71674358400014,True,True
7,ILP,30,300,312.0,0,360.0614339999993,98.59488087499994,True,True
8,ILP,30,300,310.0,0,386.9885150000009,109.43623087499964,True,True
9,ILP,30,300,310.0,0,255.6315489999979,81.96460299999944,True,True
0,ILP,30,350,362.0,0,438.8596140000009,114.02164562500002,True,True
1,ILP,30,350,362.0,0,453.6946100000023,118.99979370799974,True,True
2,ILP,30,350,354.0,0,273.0980150000032,84.58694700000069,True,True
3,ILP,30,350,353.0,0,419.48709400000007,113.84583516600014,True,True
4,ILP,30,350,361.0,0,428.00875599999927,116.09066020800037,True,True
5,ILP,30,350,357.0,0,296.3365440000016,91.6631884590006,True,True
6,ILP,30,350,353.0,0,444.8069200000027,114.27000333399974,True,True
7,ILP,30,350,367.0,0,300.22345100000166,97.77055337500042,True,True
8,ILP,30,350,364.0,0,589.0659459999988,156.31746637499964,True,True
9,ILP,30,350,362.0,0,283.6784359999983,86.85574529200039,True,True
0,ILP,30,400,414.0,0,502.50257899999997,134.56954329200016,True,True
1,ILP,30,400,412.0,0,495.11185599999953,130.81485791700015,True,True
2,ILP,30,400,406.0,0,604.7911160000003,171.53740491700046,True,True
3,ILP,30,400,406.0,0,668.9147330000014,219.40005591699992,True,True
4,ILP,30,400,412.0,0,510.35931100000016,141.87714462500026,True,True
5,ILP,30,400,408.0,0,588.3981280000007,166.26246362500024,True,True
6,ILP,30,400,403.0,0,590.6358930000024,164.531294333,True,True
7,ILP,30,400,417.0,0,585.2964030000003,161.08458175000123,True,True
8,ILP,30,400,416.0,0,421.1108209999984,118.96968054199897,True,True
9,ILP,30,400,413.0,0,515.8455880000001,140.65436299999965,True,True
0,ILP,50,1,1.0,49,1.3778030000030412,0.23870204199920408,True,True
1,ILP,50,1,1.0,49,0.19910000000163564,0.1992938330004108,True,True
2,ILP,50,1,1.0,49,0.17568800000299234,0.17649512500065612,True,True
3,ILP,50,1,1.0,49,0.16367299999910756,0.1655634580001788,True,True
4,ILP,50,1,1.0,49,0.15046000000074855,0.1506998750010098,True,True
5,ILP,50,1,1.0,49,0.1443729999991774,0.1451105420001113,True,True
6,ILP,50,1,1.0,49,0.16236900000149035,0.16256866699950479,True,True
7,ILP,50,1,1.0,49,0.1544209999992745,0.15531587499935995,True,True
8,ILP,50,1,1.0,49,0.1543119999987539,0.15481095900031505,True,True
9,ILP,50,1,1.0,49,0.15401700000074925,0.1542475000005652,True,True
0,ILP,50,2,2.0,96,0.45145400000183145,0.45175162499981525,True,True
1,ILP,50,2,2.0,96,0.4708390000014333,0.4718126250008936,True,True
2,ILP,50,2,2.0,96,0.42095100000005914,0.42168649999985064,True,True
3,ILP,50,2,2.0,96,0.4569119999978284,0.4573718749998079,True,True
4,ILP,50,2,2.0,96,0.4359020000010787,0.4359612919997744,True,True
5,ILP,50,2,2.0,96,0.4147080000002461,0.415424750000966,True,True
6,ILP,50,2,2.0,96,0.40590899999733665,0.4059473750003235,True,True
7,ILP,50,2,2.0,96,0.4177769999987504,0.41779708300055063,True,True
8,ILP,50,2,2.0,96,0.41450000000259024,0.4145269999989978,True,True
9,ILP,50,2,2.0,96,0.4326619999992545,0.43313608400058,True,True
0,ILP,50,3,3.0,141,0.7271960000034596,0.7279370420001214,True,True
1,ILP,50,3,3.0,141,0.6699599999992643,0.6707122499992693,True,True
2,ILP,50,3,3.0,141,0.7623989999992773,0.7624357090007834,True,True
3,ILP,50,3,3.0,141,0.7597399999976915,0.759769166001206,True,True
4,ILP,50,3,3.0,141,0.6643030000013823,0.6643172500007495,True,True
5,ILP,50,3,3.0,141,0.7321149999988847,0.7328518750000512,True,True
6,ILP,50,3,3.0,141,0.66679799999838,0.6668607920000795,True,True
7,ILP,50,3,3.0,141,0.6967609999992419,0.6968080410006223,True,True
8,ILP,50,3,3.0,141,0.7599510000000009,0.7613867079999181,True,True
9,ILP,50,3,3.0,141,0.8016029999998864,0.8016218749999098,True,True
0,ILP,50,4,4.0,184,0.6770250000008673,0.6770570839998982,True,True
1,ILP,50,4,4.0,184,0.677308999998786,0.6773713749989838,True,True
2,ILP,50,4,4.0,184,0.6811029999989842,0.6811353330012935,True,True
3,ILP,50,4,4.0,184,0.6784770000012941,0.6785267499999463,True,True
4,ILP,50,4,4.0,184,0.6605220000019472,0.6605485000000044,True,True
5,ILP,50,4,4.0,184,0.701719000000594,0.7026010420013336,True,True
6,ILP,50,4,4.0,184,0.6732900000024529,0.6733026670008257,True,True
7,ILP,50,4,4.0,184,0.6813000000001921,0.6813704579999467,True,True
8,ILP,50,4,4.0,184,0.7683310000029451,0.7093042919987056,True,True
9,ILP,50,4,4.0,184,0.7318390000000363,0.7319353330003651,True,True
0,ILP,50,5,5.0,225,1.1554639999994833,0.9096969170004741,True,True
1,ILP,50,5,5.0,225,1.1469130000004952,0.9239612500005023,True,True
2,ILP,50,5,5.0,225,1.129690000001574,0.908831167000244,True,True
3,ILP,50,5,5.0,225,1.1313269999991462,0.9106899589987734,True,True
4,ILP,50,5,5.0,225,1.1375760000009905,0.9127154580000933,True,True
5,ILP,50,5,5.0,225,1.16805899999963,0.9176225419996626,True,True
6,ILP,50,5,5.0,225,1.1945290000003297,0.939549791999525,True,True
7,ILP,50,5,5.0,225,1.14252199999828,0.9216095000010682,True,True
8,ILP,50,5,5.0,225,1.1733550000026298,0.927998375000243,True,True
9,ILP,50,5,5.0,225,1.1875939999990806,0.9506987080003455,True,True
0,ILP,50,6,6.0,264,1.3820459999988088,1.080241499999829,True,True
1,ILP,50,6,6.0,264,1.4139869999999064,1.1078396249995421,True,True
2,ILP,50,6,6.0,264,1.4050079999979062,1.1038139169995702,True,True
3,ILP,50,6,6.0,264,1.4261989999977231,1.1066706669989799,True,True
4,ILP,50,6,6.0,264,1.4167489999999816,1.0944401249998919,True,True
5,ILP,50,6,6.0,264,1.416815000000497,1.1197644579988264,True,True
6,ILP,50,6,6.0,264,1.3502619999999297,1.0725992499992572,True,True
7,ILP,50,6,6.0,264,1.3874269999978424,1.093508916999781,True,True
8,ILP,50,6,6.0,264,1.415445999999065,1.0981070829984674,True,True
9,ILP,50,6,6.0,264,1.4661940000005416,1.1315057499996328,True,True
0,ILP,50,7,7.0,301,1.6474149999994552,1.2749163330008741,True,True
1,ILP,50,7,7.0,301,1.678155000001425,1.3031659170010244,True,True
2,ILP,50,7,7.0,301,1.6666620000032708,1.2997322920000443,True,True
3,ILP,50,7,7.0,301,1.6995960000022023,1.2955830419996346,True,True
4,ILP,50,7,7.0,301,1.6639549999999872,1.2905482919995848,True,True
5,ILP,50,7,7.0,301,1.6904560000002675,1.2982534160000796,True,True
6,ILP,50,7,7.0,301,1.6954710000027262,1.2973535420005646,True,True
7,ILP,50,7,7.0,301,1.6781880000016827,1.2823783330004517,True,True
8,ILP,50,7,7.0,301,1.6152799999981653,1.2747845409994625,True,True
9,ILP,50,7,7.0,301,1.6820710000029067,1.3038155419999384,True,True
0,ILP,50,8,8.0,336,1.9129009999996924,1.4774009580014535,True,True
1,ILP,50,8,8.0,336,1.9067510000022594,1.4690571250012,True,True
2,ILP,50,8,8.0,336,1.934891000000789,1.4757956670000567,True,True
3,ILP,50,8,8.0,336,1.9324450000021898,1.4730869579998398,True,True
4,ILP,50,8,8.0,336,1.894983999998658,1.4661401249995833,True,True
5,ILP,50,8,8.0,336,1.906954999998561,1.460245500000383,True,True
6,ILP,50,8,8.0,336,1.9157129999985045,1.4638148750000255,True,True
7,ILP,50,8,8.0,336,1.8909070000008796,1.4612034170004335,True,True
8,ILP,50,8,8.0,336,1.943544000001566,1.4887013749994367,True,True
9,ILP,50,8,8.0,336,1.9610780000002705,1.4760017089993198,True,True
0,ILP,50,9,9.0,369,2.371734000000288,1.71839620800165,True,True
1,ILP,50,9,9.0,369,7.800087000003259,2.8291018750005605,True,True
2,ILP,50,9,9.0,369,2.193728000002011,1.6898860830006015,True,True
3,ILP,50,9,9.0,369,2.224722999999358,1.6665195409987064,True,True
4,ILP,50,9,9.0,369,2.2145760000021255,1.6644346670000232,True,True
5,ILP,50,9,9.0,369,2.1536730000007083,1.6447622079995199,True,True
6,ILP,50,9,9.0,369,2.206350000000384,1.6614072910015238,True,True
7,ILP,50,9,9.0,369,2.2140790000012203,1.6683524999989459,True,True
8,ILP,50,9,9.0,369,2.171650000000227,1.647462209000878,True,True
9,ILP,50,9,9.0,369,2.209156000000803,1.6752134580001439,True,True
0,ILP,50,10,10.0,400,13.172379999999976,4.240051459000824,True,True
1,ILP,50,10,10.0,400,2.5536729999985255,1.8859982079993642,True,True
2,ILP,50,10,10.0,400,2.5278899999975692,1.8554708330011636,True,True
3,ILP,50,10,10.0,400,2.537618999998813,1.8574383340001077,True,True
4,ILP,50,10,10.0,400,2.426103999998304,1.832306874999631,True,True
5,ILP,50,10,10.0,400,11.964566999999079,3.908167042000059,True,True
6,ILP,50,10,10.0,400,2.48964899999919,1.9001914579985169,True,True
7,ILP,50,10,10.0,400,2.5610280000000785,1.9000847919996886,True,True
8,ILP,50,10,10.0,400,2.4441960000003746,1.837428374999945,True,True
9,ILP,50,10,10.0,400,2.3906669999996666,1.8448222909992182,True,True
0,ILP,50,20,20.0,600,101.48457399999825,34.8207954590016,True,True
1,ILP,50,20,20.0,600,21.861469999999827,7.497087832998659,True,True
2,ILP,50,20,20.0,600,63.176840000000084,21.468383375000485,True,True
3,ILP,50,20,20.0,600,91.08490100000199,31.021296999999322,True,True
4,ILP,50,20,20.0,600,66.56254700000136,22.53629354199984,True,True
5,ILP,50,20,20.0,600,56.92068599999766,16.15748804100076,True,True
6,ILP,50,20,20.0,600,45.312614999998914,12.456692207999367,True,True
7,ILP,50,20,20.0,600,67.78378599999996,21.42029116699996,True,True
8,ILP,50,20,20.0,600,107.8007260000013,36.39119079199918,True,True
9,ILP,50,20,20.0,600,47.34074699999837,14.122619083000245,True,True
0,ILP,50,30,30.0,600,6.819279999999708,5.45907037500001,True,True
1,ILP,50,30,30.0,600,127.02478199999678,42.987795999999435,True,True
2,ILP,50,30,30.0,600,6.886508999999933,5.549901459000466,True,True
3,ILP,50,30,30.0,600,121.15611999999965,36.18502987500142,True,True
4,ILP,50,30,30.0,600,92.9130060000025,38.77409141700082,True,True
5,ILP,50,30,30.0,600,6.984871999997267,5.5793943329990725,True,True
6,ILP,50,30,30.0,600,162.32404499999757,57.53831445800097,True,True
7,ILP,50,30,30.0,600,44.80801100000099,11.977592916000503,True,True
8,ILP,50,30,30.0,600,7.278332000001683,5.670208083000034,True,True
9,ILP,50,30,30.0,600,150.61724099999992,51.0639997090002,True,True
0,ILP,50,40,40.0,400,81.09451199999967,39.08889495800031,True,True
1,ILP,50,40,40.0,400,141.1879919999992,55.192135041001166,True,True
2,ILP,50,40,40.0,400,76.43752799999857,24.366214125000624,True,True
3,ILP,50,40,40.0,400,99.72439899999881,49.017227000000275,True,True
4,ILP,50,40,40.0,400,68.23078499999974,21.382647625001482,True,True
5,ILP,50,40,40.0,400,9.783559999999852,7.902818999998999,True,True
6,ILP,50,40,40.0,400,148.6216229999991,58.65061366699956,True,True
7,ILP,50,40,40.0,400,9.55880999999863,7.665757500000836,True,True
8,ILP,50,40,40.0,400,9.422864000000118,7.5321532920006575,True,True
9,ILP,50,40,40.0,400,120.20523400000093,45.493619917000615,True,True
0,ILP,50,50,50.0,0,71.60137200000099,37.63439008400019,True,True
1,ILP,50,50,50.0,0,62.7102870000017,32.19300199999998,True,True
2,ILP,50,50,50.0,0,74.2902729999987,36.927347667000504,True,True
3,ILP,50,50,50.0,0,95.23648899999898,49.54231216599874,True,True
4,ILP,50,50,50.0,0,53.50725500000044,30.87961516699943,True,True
5,ILP,50,50,50.0,0,68.55056900000272,31.995346542000334,True,True
6,ILP,50,50,50.0,0,103.07357799999954,52.36265587499838,True,True
7,ILP,50,50,50.0,0,78.25982099999965,41.26038891600001,True,True
8,ILP,50,50,50.0,0,46.44021699999939,29.044486333999885,True,True
9,ILP,50,50,50.0,0,90.89795100000265,46.32211120800093,True,True
0,ILP,50,60,60.0,35,336.5824790000006,121.37824412499867,True,True
1,ILP,50,60,60.0,29,497.9913469999956,197.22546995899938,True,True
2,ILP,50,60,60.0,33,619.9415279999957,189.35731679199853,True,True
3,ILP,50,60,60.0,46,582.7472849999976,210.9151045840008,True,True
4,ILP,50,60,60.0,31,353.98419999999896,90.93756708399997,True,True
5,ILP,50,60,60.0,36,660.5603029999984,274.9954707500001,True,True
6,ILP,50,60,60.0,44,429.8808080000017,219.98203429100067,True,True
7,ILP,50,60,60.0,60,215.98484699999972,79.56765624999935,True,True
8,ILP,50,60,60.0,39,264.85850700000447,92.16606216699984,True,True
9,ILP,50,60,60.0,40,181.2081180000023,54.36691933399925,True,True
0,ILP,50,70,70.0,57,518.0655840000036,154.89419400000043,True,True
1,ILP,50,70,70.0,53,384.67418899999757,104.44463254100083,True,True
2,ILP,50,70,70.0,47,665.552628999998,238.02551283399953,True,True
3,ILP,50,70,70.0,45,617.8039770000032,216.62665158300115,True,True
4,ILP,50,70,70.0,54,340.7277020000038,81.04003691700018,True,True
5,ILP,50,70,70.0,64,758.8119420000003,281.96327075000045,True,True
6,ILP,50,70,70.0,53,580.9472009999954,258.4669283330004,True,True
7,ILP,50,70,70.0,51,596.0324540000001,291.652967,True,True
8,ILP,50,70,70.0,53,347.0981509999983,130.10786124999868,True,True
9,ILP,50,70,70.0,60,543.2889740000028,234.3241008749992,True,True
0,ILP,50,80,80.0,59,312.074116,87.02977029200001,True,True
1,ILP,50,80,80.0,49,208.28850799999998,68.352230459,True,True
2,ILP,50,80,80.0,49,842.6324209999999,255.735726125,True,True
3,ILP,50,80,80.0,53,306.3772489999999,72.79432324999999,True,True
4,ILP,50,80,80.0,69,327.46336599999995,83.75403262499998,True,True
5,ILP,50,80,81.0,61,451.88816700000007,114.5065792910001,True,True
6,ILP,50,80,80.0,52,358.02284599999984,121.73357337499999,True,True
7,ILP,50,80,80.0,61,456.34301700000015,161.0956655,True,True
8,ILP,50,80,80.0,50,383.90917100000024,115.13936475000003,True,True
9,ILP,50,80,80.0,54,784.3655450000001,345.46840999999995,True,True
0,ILP,50,90,90.0,45,430.7142180000001,123.12625670800003,True,True
1,ILP,50,90,90.0,25,829.8353029999998,324.32284341700006,True,True
2,ILP,50,90,90.0,40,433.7931210000006,156.4886527499998,True,True
3,ILP,50,90,90.0,26,398.3768399999999,111.27265412499992,True,True
4,ILP,50,90,90.0,44,405.2030650000006,113.63610837500028,True,True
5,ILP,50,90,91.0,41,538.7673699999996,133.14030150000008,True,True
6,ILP,50,90,90.0,40,367.29717400000027,94.16261079199967,True,True
7,ILP,50,90,90.0,43,327.32261800000015,92.70053362499993,True,True
8,ILP,50,90,90.0,47,245.542746000001,80.28321162500015,True,True
9,ILP,50,90,90.0,45,375.5109140000004,97.18266645799986,True,True
0,ILP,50,100,100.0,0,185.35343199999988,72.09896429199989,True,True
1,ILP,50,100,100.0,0,158.4028899999994,65.26357420800014,True,True
2,ILP,50,100,100.0,0,222.7728530000004,94.2104319580003,True,True
3,ILP,50,100,100.0,0,326.3382129999991,120.41722274999984,True,True
4,ILP,50,100,100.0,0,197.84646500000053,73.41353408300029,True,True
5,ILP,50,100,101.0,0,382.7262730000002,86.01958579199982,True,True
6,ILP,50,100,100.0,0,170.7173899999998,77.30432404200019,True,True
7,ILP,50,100,100.0,0,630.5070579999992,339.45718020799995,True,True
8,ILP,50,100,100.0,0,212.90318299999853,67.8505921660003,True,True
9,ILP,50,100,101.0,0,411.7098449999994,101.80267275000006,True,True
0,ILP,50,150,150.0,0,671.5561790000011,153.28534524999986,True,True
1,ILP,50,150,150.0,0,712.9307829999998,167.3491856249998,True,True
2,ILP,50,150,150.0,0,695.9899319999986,160.16633387500042,True,True
3,ILP,50,150,150.0,0,651.3779289999984,138.73208358400007,True,True
4,ILP,50,150,150.0,0,641.4730149999996,139.8336658750004,True,True
5,ILP,50,150,151.0,0,693.6980440000007,154.39036179200048,True,True
6,ILP,50,150,150.0,0,1482.122064000001,648.1078740000003,True,True
7,ILP,50,150,150.0,0,700.1540859999986,163.63782733299922,True,True
8,ILP,50,150,150.0,0,882.0055250000005,263.54828658299994,True,True
9,ILP,50,150,151.0,0,2534.946065,1016.7182764589998,True,True
0,ILP,50,200,201.0,0,1382.115393,391.4174844999998,True,True
1,ILP,50,200,200.0,0,1259.7023640000007,314.9023522920006,True,True
2,ILP,50,200,200.0,0,1884.5732150000003,568.7954643330004,True,True
3,ILP,50,200,200.0,0,1353.757247999998,345.6640214580011,True,True
4,ILP,50,200,200.0,0,1430.8570580000014,372.2174877920006,True,True
5,ILP,50,200,201.0,0,2076.2883440000005,736.1845233750009,True,True
6,ILP,50,200,200.0,0,1944.4857929999998,583.8529630419998,True,True
7,ILP,50,200,202.0,0,1260.5685819999999,367.2622683339996,True,True
8,ILP,50,200,201.0,0,1245.379982999999,363.63146575000064,True,True
9,ILP,50,200,201.0,0,1613.5082759999932,464.1133005419997,True,True
0,ILP,50,250,251.0,0,901.8924019999977,262.81807500000104,True,True
1,ILP,50,250,250.0,0,1937.4456999999966,499.7614125839991,True,True
2,ILP,50,250,251.0,0,2053.106759999995,599.4597817499998,True,True
3,ILP,50,250,250.0,0,1775.1640909999987,450.67871370800094,True,True
4,ILP,50,250,250.0,0,1248.2888969999985,347.88158850000036,True,True
5,ILP,50,250,251.0,0,2025.5930789999984,608.9768540410005,True,True
6,ILP,50,250,250.0,0,1925.2150390000024,537.303258625001,True,True
7,ILP,50,250,252.0,0,1961.736309,555.8611780419997,True,True
